Index,Case,Prompt,Success,Failure Type,Latency (s),Num Variables,Num Constraints,Prompt Length,Complexity Score,Reverse Prompt,Fidelity,Raw JSON
79,Graph Coloring,"Color the nodes of the graph so that no adjacent nodes share the same color. Graph: [('Node1', 'Node3')].",True,,5.78,6.0,5.0,105,12.05,"This optimization problem involves assigning colors to two nodes, Node1 and Node3, using three possible colors: Color1, Color2, and Color3.

The goal is to find a color assignment that satisfies the following constraints:

1. Each node must be assigned exactly one color.  
   - For Node1, exactly one of the variables x_Node1_Color1, x_Node1_Color2, or x_Node1_Color3 must be set to 1 (indicating that color is chosen), and the others set to 0.  
   - Similarly, for Node3, exactly one of x_Node3_Color1, x_Node3_Color2, or x_Node3_Color3 must be set to 1.

2. Adjacent nodes cannot share the same color.  
   - For each color, the sum of the corresponding variables for Node1 and Node3 must be at most 1. This means that if Node1 is assigned a particular color, Node3 cannot be assigned that same color.

The objective function is to minimize zero, meaning the problem focuses solely on satisfying these constraints without optimizing any additional cost or preference.

In summary, this is a graph coloring problem for two nodes where each node must be colored with exactly one color, and the two nodes cannot share the same color.",0.020984665052461663,"{""variables"": [""x_Node1_Color1"", ""x_Node1_Color2"", ""x_Node1_Color3"", ""x_Node3_Color1"", ""x_Node3_Color2"", ""x_Node3_Color3""], ""constraints"": [{""type"": ""equality"", ""expression"": ""x_Node1_Color1 + x_Node1_Color2 + x_Node1_Color3 = 1"", ""penalty"": 10}, {""type"": ""equality"", ""expression"": ""x_Node3_Color1 + x_Node3_Color2 + x_Node3_Color3 = 1"", ""penalty"": 10}, {""type"": ""inequality"", ""expression"": ""x_Node1_Color1 + x_Node3_Color1 <= 1"", ""penalty"": 10}, {""type"": ""inequality"", ""expression"": ""x_Node1_Color2 + x_Node3_Color2 <= 1"", ""penalty"": 10}, {""type"": ""inequality"", ""expression"": ""x_Node1_Color3 + x_Node3_Color3 <= 1"", ""penalty"": 10}], ""objective"": ""minimize: 0""}"
80,Graph Coloring,"Color the nodes of the graph so that no adjacent nodes share the same color. Graph: [('Node1', 'Node3'), ('Node3', 'Node4')].",True,,8.09,9.0,9.0,125,19.25,"This optimization problem involves assigning one of three colors—Red, Blue, or Green—to each of three nodes labeled Node1, Node3, and Node4. The goal is to find a valid coloring that satisfies the following conditions:

1. Each node must be assigned exactly one color. In other words, for each node, only one of the color variables (Red, Blue, or Green) can be selected.

2. Adjacent nodes cannot share the same color. Specifically:
   - Node1 and Node3 cannot both be assigned Red, or both Blue, or both Green.
   - Node3 and Node4 cannot both be assigned Red, or both Blue, or both Green.

The objective is to minimize any violations of these constraints, but since the objective function is zero, the problem effectively seeks a feasible coloring that meets all the above constraints without conflict. Penalties are applied to enforce these constraints strongly, ensuring that the solution assigns exactly one color per node and that no two connected nodes share the same color.",0.07414104882459313,"{""variables"": [""x_Node1_Red"", ""x_Node1_Blue"", ""x_Node1_Green"", ""x_Node3_Red"", ""x_Node3_Blue"", ""x_Node3_Green"", ""x_Node4_Red"", ""x_Node4_Blue"", ""x_Node4_Green""], ""constraints"": [{""type"": ""equality"", ""expression"": ""x_Node1_Red + x_Node1_Blue + x_Node1_Green = 1"", ""penalty"": 10}, {""type"": ""equality"", ""expression"": ""x_Node3_Red + x_Node3_Blue + x_Node3_Green = 1"", ""penalty"": 10}, {""type"": ""equality"", ""expression"": ""x_Node4_Red + x_Node4_Blue + x_Node4_Green = 1"", ""penalty"": 10}, {""type"": ""inequality"", ""expression"": ""x_Node1_Red + x_Node3_Red <= 1"", ""penalty"": 10}, {""type"": ""inequality"", ""expression"": ""x_Node1_Blue + x_Node3_Blue <= 1"", ""penalty"": 10}, {""type"": ""inequality"", ""expression"": ""x_Node1_Green + x_Node3_Green <= 1"", ""penalty"": 10}, {""type"": ""inequality"", ""expression"": ""x_Node3_Red + x_Node4_Red <= 1"", ""penalty"": 10}, {""type"": ""inequality"", ""expression"": ""x_Node3_Blue + x_Node4_Blue <= 1"", ""penalty"": 10}, {""type"": ""inequality"", ""expression"": ""x_Node3_Green + x_Node4_Green <= 1"", ""penalty"": 10}], ""objective"": ""minimize: 0""}"
81,Team Assignment,"Divide individuals into balanced teams by skill level. People: ['Person0', 'Person1', 'Person2', 'Person3', 'Person4', 'Person5'], Skills: [2, 6, 4, 7, 5, 3].",True,,10.75,12.0,7.0,158,20.58,"This optimization problem involves selecting one option from two choices for each of six items, labeled 0 through 5. For each item i, there are two binary decision variables: x_i_0 and x_i_1. The constraints require that exactly one of these two variables for each item must be chosen (i.e., set to 1), ensuring a single selection per item.

Additionally, among all items, exactly three must have their first option (the variables x_i_0) selected. In other words, the sum of x_0_0, x_1_0, x_2_0, x_3_0, x_4_0, and x_5_0 must equal 3.

The objective is to minimize the square of the difference between the weighted sums of the selected first options and the selected second options. Specifically, each first option x_i_0 has an associated weight (2 for item 0, 6 for item 1, 4 for item 2, 7 for item 3, 5 for item 4, and 3 for item 5), and similarly for each second option x_i_1 with the same weights. The goal is to choose the options so that the weighted sum of the selected first options is as close as possible to the weighted sum of the selected second options, minimizing the square of their difference.

In summary, the problem is:

- For each of six items, select exactly one of two options.
- Exactly three items must have their first option selected.
- Minimize the squared difference between the total weighted sum of chosen first options and the total weighted sum of chosen second options.",0.015394483643361129,"{""variables"": [""x_0_0"", ""x_0_1"", ""x_1_0"", ""x_1_1"", ""x_2_0"", ""x_2_1"", ""x_3_0"", ""x_3_1"", ""x_4_0"", ""x_4_1"", ""x_5_0"", ""x_5_1""], ""constraints"": [{""type"": ""equality"", ""expression"": ""x_0_0 + x_0_1 = 1"", ""penalty"": 10}, {""type"": ""equality"", ""expression"": ""x_1_0 + x_1_1 = 1"", ""penalty"": 10}, {""type"": ""equality"", ""expression"": ""x_2_0 + x_2_1 = 1"", ""penalty"": 10}, {""type"": ""equality"", ""expression"": ""x_3_0 + x_3_1 = 1"", ""penalty"": 10}, {""type"": ""equality"", ""expression"": ""x_4_0 + x_4_1 = 1"", ""penalty"": 10}, {""type"": ""equality"", ""expression"": ""x_5_0 + x_5_1 = 1"", ""penalty"": 10}, {""type"": ""equality"", ""expression"": ""x_0_0 + x_1_0 + x_2_0 + x_3_0 + x_4_0 + x_5_0 = 3"", ""penalty"": 10}], ""objective"": ""minimize: (2*x_0_0 + 6*x_1_0 + 4*x_2_0 + 7*x_3_0 + 5*x_4_0 + 3*x_5_0 - (2*x_0_1 + 6*x_1_1 + 4*x_2_1 + 7*x_3_1 + 5*x_4_1 + 3*x_5_1))^2""}"
82,Team Assignment,"Divide individuals into balanced teams by skill level. People: ['Person0', 'Person1', 'Person2', 'Person3', 'Person4', 'Person5'], Skills: [10, 2, 9, 3, 10, 5].",True,,3.78,6.0,1.0,160,8.6,"This optimization problem involves selecting exactly three items out of six available options, labeled x_0 through x_5. Each item has an associated skill value. The goal is to choose these three items so that the difference between the total skill of the selected items and the total skill of the unselected items is as small as possible. In other words, you want to minimize the square of the difference between the sum of the skills of the chosen items and the sum of the skills of the items not chosen, while ensuring that exactly three items are selected.",0.03337969401947149,"{""variables"": [""x_0"", ""x_1"", ""x_2"", ""x_3"", ""x_4"", ""x_5""], ""constraints"": [{""type"": ""equality"", ""expression"": ""sum(x_i for i in 0..5) = 3"", ""penalty"": 10}], ""objective"": ""minimize: (sum(x_i * skill_i for i in 0..5) - sum((1 - x_i) * skill_i for i in 0..5))^2""}"
83,Team Assignment,"Divide individuals into balanced teams by skill level. People: ['Person0', 'Person1', 'Person2', 'Person3', 'Person4', 'Person5'], Skills: [8, 7, 5, 1, 2, 7].",True,,3.21,6.0,1.0,158,8.58,"This optimization problem involves six binary decision variables named x_0 through x_5, each of which can be either 0 or 1. The goal is to select exactly three of these variables to be 1, while the remaining three are 0. This requirement is enforced by the constraint that the sum of all six variables must equal 3.

The objective is to minimize the square of the difference between two weighted sums: the sum of the selected variables weighted by their respective coefficients (8 for x_0, 7 for x_1, 5 for x_2, 1 for x_3, 2 for x_4, and 7 for x_5), and the sum of the unselected variables weighted by the same coefficients. In other words, the problem seeks to choose exactly three variables so that the difference between the total weight of the selected variables and the total weight of the unselected variables is as close to zero as possible. The penalty for violating the constraint is set to 10, ensuring that solutions must strictly have three variables selected.",0.024778761061946902,"{""variables"": [""x_0"", ""x_1"", ""x_2"", ""x_3"", ""x_4"", ""x_5""], ""constraints"": [{""type"": ""equality"", ""expression"": ""x_0 + x_1 + x_2 + x_3 + x_4 + x_5 = 3"", ""penalty"": 10}], ""objective"": ""minimize: (8*x_0 + 7*x_1 + 5*x_2 + 1*x_3 + 2*x_4 + 7*x_5 - (8*(1-x_0) + 7*(1-x_1) + 5*(1-x_2) + 1*(1-x_3) + 2*(1-x_4) + 7*(1-x_5)))^2""}"
84,Team Assignment,"Divide individuals into balanced teams by skill level. People: ['Person0', 'Person1', 'Person2', 'Person3', 'Person4', 'Person5'], Skills: [1, 8, 5, 6, 10, 9].",True,,3.28,6.0,1.0,159,8.59,"This optimization problem involves six binary decision variables named x_0 through x_5, each of which can be either 0 or 1. The goal is to select exactly three of these variables to be 1, while the remaining three are 0. This requirement is enforced by the constraint that the sum of all six variables must equal 3.

The objective is to minimize the square of the difference between two sums:

1. The sum of the values associated with the selected variables (those set to 1), where the values are 1 for x_0, 8 for x_1, 5 for x_2, 6 for x_3, 10 for x_4, and 9 for x_5.

2. The sum of the values associated with the unselected variables (those set to 0), using the same values as above.

In other words, you want to choose exactly three variables so that the difference between the total value of the chosen variables and the total value of the not chosen variables is as small as possible, ideally zero. The penalty term ensures that any solution violating the constraint of selecting exactly three variables is heavily penalized, guiding the optimization to respect this requirement.",0.02576489533011272,"{""variables"": [""x_0"", ""x_1"", ""x_2"", ""x_3"", ""x_4"", ""x_5""], ""constraints"": [{""type"": ""equality"", ""expression"": ""x_0 + x_1 + x_2 + x_3 + x_4 + x_5 = 3"", ""penalty"": 10}], ""objective"": ""minimize: ( (1*x_0 + 8*x_1 + 5*x_2 + 6*x_3 + 10*x_4 + 9*x_5) - (1*(1 - x_0) + 8*(1 - x_1) + 5*(1 - x_2) + 6*(1 - x_3) + 10*(1 - x_4) + 9*(1 - x_5)) )^2""}"
85,Team Assignment,"Divide individuals into balanced teams by skill level. People: ['Person0', 'Person1', 'Person2', 'Person3', 'Person4', 'Person5'], Skills: [5, 9, 9, 8, 9, 7].",True,,12.93,12.0,7.0,158,20.58,"This optimization problem involves selecting one option from each of six pairs of binary decision variables. Specifically, for each index from 0 to 5, you must choose exactly one variable from the pair (x_i_0, x_i_1), ensuring that for each i, x_i_0 + x_i_1 = 1.

Among these choices, exactly three variables from the first elements of each pair (the x_i_0 variables) must be selected in total—that is, the sum x_0_0 + x_1_0 + x_2_0 + x_3_0 + x_4_0 + x_5_0 must equal 3.

The objective is to minimize the square of the difference between the weighted sums of the selected variables from the first elements and the second elements of each pair. The weights for the first elements are 5, 9, 9, 8, 9, and 7 for x_0_0 through x_5_0 respectively, and the weights for the second elements are the same for x_0_1 through x_5_1.

In summary, the problem is:

- For each of the six pairs, select exactly one variable.
- Exactly three of the selected variables must be from the first elements of the pairs.
- Minimize the squared difference between the weighted sum of chosen first elements and the weighted sum of chosen second elements.",0.01556420233463035,"{""variables"": [""x_0_0"", ""x_0_1"", ""x_1_0"", ""x_1_1"", ""x_2_0"", ""x_2_1"", ""x_3_0"", ""x_3_1"", ""x_4_0"", ""x_4_1"", ""x_5_0"", ""x_5_1""], ""constraints"": [{""type"": ""equality"", ""expression"": ""x_0_0 + x_0_1 = 1"", ""penalty"": 10}, {""type"": ""equality"", ""expression"": ""x_1_0 + x_1_1 = 1"", ""penalty"": 10}, {""type"": ""equality"", ""expression"": ""x_2_0 + x_2_1 = 1"", ""penalty"": 10}, {""type"": ""equality"", ""expression"": ""x_3_0 + x_3_1 = 1"", ""penalty"": 10}, {""type"": ""equality"", ""expression"": ""x_4_0 + x_4_1 = 1"", ""penalty"": 10}, {""type"": ""equality"", ""expression"": ""x_5_0 + x_5_1 = 1"", ""penalty"": 10}, {""type"": ""equality"", ""expression"": ""x_0_0 + x_1_0 + x_2_0 + x_3_0 + x_4_0 + x_5_0 = 3"", ""penalty"": 10}], ""objective"": ""minimize: (5*x_0_0 + 9*x_1_0 + 9*x_2_0 + 8*x_3_0 + 9*x_4_0 + 7*x_5_0 - (5*x_0_1 + 9*x_1_1 + 9*x_2_1 + 8*x_3_1 + 9*x_4_1 + 7*x_5_1))^2""}"
86,Team Assignment,"Divide individuals into balanced teams by skill level. People: ['Person0', 'Person1', 'Person2', 'Person3', 'Person4', 'Person5'], Skills: [3, 8, 5, 4, 9, 3].",True,,3.22,6.0,1.0,158,8.58,"This optimization problem involves six binary decision variables named x_0 through x_5. The goal is to select exactly three of these variables to be 1, while the others are 0, as enforced by the constraint that the sum of all variables must equal 3.

The objective is to minimize the squared difference between the weighted sum of the selected variables and half of the total sum of their weights. Specifically, each variable x_i has an associated weight: 3 for x_0, 8 for x_1, 5 for x_2, 4 for x_3, 9 for x_4, and 3 for x_5. The weighted sum is calculated as 3*x_0 + 8*x_1 + 5*x_2 + 4*x_3 + 9*x_4 + 3*x_5. The objective function aims to make this weighted sum as close as possible to half of the sum of all weights, which is (3 + 8 + 5 + 4 + 9 + 3)/2 = 16.

In summary, the problem is to choose exactly three variables so that the total weight of the chosen variables is as close as possible to 16, minimizing the squared difference from this target.",0.012623985572587917,"{""variables"": [""x_0"", ""x_1"", ""x_2"", ""x_3"", ""x_4"", ""x_5""], ""constraints"": [{""type"": ""equality"", ""expression"": ""x_0 + x_1 + x_2 + x_3 + x_4 + x_5 = 3"", ""penalty"": 10}], ""objective"": ""minimize: (3*x_0 + 8*x_1 + 5*x_2 + 4*x_3 + 9*x_4 + 3*x_5 - (3 + 8 + 5 + 4 + 9 + 3)/2)^2""}"
87,Team Assignment,"Divide individuals into balanced teams by skill level. People: ['Person0', 'Person1', 'Person2', 'Person3', 'Person4', 'Person5'], Skills: [8, 1, 7, 10, 4, 9].",True,,9.21,12.0,8.0,159,21.59,"This optimization problem involves selecting exactly one option from each of six pairs, labeled from 0 to 5. Each pair consists of two choices, which we can call option 0 and option 1 for each pair. The variables x_i_j represent whether option j (either 0 or 1) is chosen for pair i (where i ranges from 0 to 5). Each variable is binary, meaning it can be either 0 (not chosen) or 1 (chosen).

The constraints are as follows:

1. For each pair (from 0 to 5), exactly one of the two options must be selected. In other words, for each i, x_i_0 plus x_i_1 must equal 1.

2. Across all pairs, exactly three of the option 0 choices must be selected in total.

3. Similarly, across all pairs, exactly three of the option 1 choices must be selected in total.

The objective is to minimize the square of the difference between the weighted sums of the selected option 0 variables and the selected option 1 variables. Specifically, each option 0 variable has an associated positive weight: 8 for pair 0, 1 for pair 1, 7 for pair 2, 10 for pair 3, 4 for pair 4, and 9 for pair 5. Each option 1 variable has the same weights but with a negative sign. The goal is to choose options so that the weighted sum of the selected option 0 variables minus the weighted sum of the selected option 1 variables is as close to zero as possible, minimizing the square of this difference.

In summary, the problem is to select exactly one option from each of six pairs, with exactly three choices from option 0 and three from option 1 overall, so that the weighted difference between the sums of the chosen options is minimized in squared value.",0.02699662542182227,"{""variables"": [""x_0_0"", ""x_0_1"", ""x_1_0"", ""x_1_1"", ""x_2_0"", ""x_2_1"", ""x_3_0"", ""x_3_1"", ""x_4_0"", ""x_4_1"", ""x_5_0"", ""x_5_1""], ""constraints"": [{""type"": ""equality"", ""expression"": ""x_0_0 + x_0_1 = 1"", ""penalty"": 10}, {""type"": ""equality"", ""expression"": ""x_1_0 + x_1_1 = 1"", ""penalty"": 10}, {""type"": ""equality"", ""expression"": ""x_2_0 + x_2_1 = 1"", ""penalty"": 10}, {""type"": ""equality"", ""expression"": ""x_3_0 + x_3_1 = 1"", ""penalty"": 10}, {""type"": ""equality"", ""expression"": ""x_4_0 + x_4_1 = 1"", ""penalty"": 10}, {""type"": ""equality"", ""expression"": ""x_5_0 + x_5_1 = 1"", ""penalty"": 10}, {""type"": ""equality"", ""expression"": ""sum(x_i_0 for i in 0..5) = 3"", ""penalty"": 10}, {""type"": ""equality"", ""expression"": ""sum(x_i_1 for i in 0..5) = 3"", ""penalty"": 10}], ""objective"": ""minimize: (8*x_0_0 + 1*x_1_0 + 7*x_2_0 + 10*x_3_0 + 4*x_4_0 + 9*x_5_0 - 8*x_0_1 - 1*x_1_1 - 7*x_2_1 - 10*x_3_1 - 4*x_4_1 - 9*x_5_1)^2""}"
88,Team Assignment,"Divide individuals into balanced teams by skill level. People: ['Person0', 'Person1', 'Person2', 'Person3', 'Person4', 'Person5'], Skills: [10, 8, 9, 3, 8, 10].",True,,7.45,12.0,7.0,160,20.6,"This optimization problem involves selecting one option from each of six pairs, with the goal of minimizing a specific squared cost function while satisfying certain constraints.

Details:

- There are six items, indexed from 0 to 5. For each item i, you must choose exactly one of two possible options, represented by binary variables x_i_0 and x_i_1. Each variable can be either 0 or 1, and the sum of these two variables for each item must be exactly 1, ensuring that exactly one option per item is selected.

- Additionally, among the six items, exactly three must have their first option (x_i_0) selected. In other words, the total number of chosen x_i_0 variables across all items must be exactly 3.

- The objective is to minimize the square of the difference between the weighted sum of the chosen first options and the weighted sum of the chosen second options. Specifically, the cost function is the square of:

  (10*x_0_0 + 8*x_1_0 + 9*x_2_0 + 3*x_3_0 + 8*x_4_0 + 10*x_5_0) minus (10*x_0_1 + 8*x_1_1 + 9*x_2_1 + 3*x_3_1 + 8*x_4_1 + 10*x_5_1)

In summary, the problem is:

- For each of six items, select exactly one of two options.

- Exactly three of these selections must be the first option.

- Minimize the squared difference between the total weights of the chosen first options and the total weights of the chosen second options.",0.019907100199071003,"{""variables"": [""x_0_0"", ""x_0_1"", ""x_1_0"", ""x_1_1"", ""x_2_0"", ""x_2_1"", ""x_3_0"", ""x_3_1"", ""x_4_0"", ""x_4_1"", ""x_5_0"", ""x_5_1""], ""constraints"": [{""type"": ""equality"", ""expression"": ""x_0_0 + x_0_1 = 1"", ""penalty"": 10}, {""type"": ""equality"", ""expression"": ""x_1_0 + x_1_1 = 1"", ""penalty"": 10}, {""type"": ""equality"", ""expression"": ""x_2_0 + x_2_1 = 1"", ""penalty"": 10}, {""type"": ""equality"", ""expression"": ""x_3_0 + x_3_1 = 1"", ""penalty"": 10}, {""type"": ""equality"", ""expression"": ""x_4_0 + x_4_1 = 1"", ""penalty"": 10}, {""type"": ""equality"", ""expression"": ""x_5_0 + x_5_1 = 1"", ""penalty"": 10}, {""type"": ""equality"", ""expression"": ""x_0_0 + x_1_0 + x_2_0 + x_3_0 + x_4_0 + x_5_0 = 3"", ""penalty"": 10}], ""objective"": ""minimize: (10*x_0_0 + 8*x_1_0 + 9*x_2_0 + 3*x_3_0 + 8*x_4_0 + 10*x_5_0 - 10*x_0_1 - 8*x_1_1 - 9*x_2_1 - 3*x_3_1 - 8*x_4_1 - 10*x_5_1)^2""}"
89,Team Assignment,"Divide individuals into balanced teams by skill level. People: ['Person0', 'Person1', 'Person2', 'Person3', 'Person4', 'Person5'], Skills: [10, 3, 5, 2, 1, 7].",True,,2.58,6.0,1.0,159,8.59,"This optimization problem involves six binary decision variables named x0 through x5, each of which can be either 0 or 1. The goal is to select exactly three of these variables to be 1, as specified by the constraint that the sum of all six variables must equal 3.

The objective is to minimize the squared difference between two weighted sums: the sum of the weights corresponding to the selected variables and the sum of the weights corresponding to the unselected variables. Specifically, the weights for the variables x0 to x5 are 10, 3, 5, 2, 1, and 7, respectively. The objective function calculates the difference between the total weight of the chosen variables and the total weight of the variables not chosen, then squares this difference to penalize larger imbalances.

In summary, the problem seeks to choose exactly three variables such that the difference between the sum of their weights and the sum of the weights of the remaining variables is as small as possible, ideally balancing the two groups.",0.04599659284497445,"{""variables"": [""x0"", ""x1"", ""x2"", ""x3"", ""x4"", ""x5""], ""constraints"": [{""type"": ""equality"", ""expression"": ""x0 + x1 + x2 + x3 + x4 + x5 = 3"", ""penalty"": 10}], ""objective"": ""minimize: (10*x0 + 3*x1 + 5*x2 + 2*x3 + 1*x4 + 7*x5 - (10*(1-x0) + 3*(1-x1) + 5*(1-x2) + 2*(1-x3) + 1*(1-x4) + 7*(1-x5)))^2""}"
90,Team Assignment,"Divide individuals into balanced teams by skill level. People: ['Person0', 'Person1', 'Person2', 'Person3', 'Person4', 'Person5'], Skills: [6, 5, 6, 3, 6, 8].",True,,7.5,12.0,7.0,158,20.58,"This optimization problem involves selecting one option from two choices for each of six items, labeled 0 through 5. For each item i (where i ranges from 0 to 5), you must choose exactly one of two variables: x_i_0 or x_i_1. This means that for each item, either x_i_0 is 1 and x_i_1 is 0, or x_i_0 is 0 and x_i_1 is 1.

Additionally, among the six items, exactly three must have their x_i_0 variable selected (i.e., exactly three of x_0_0, x_1_0, ..., x_5_0 are equal to 1).

The goal is to minimize the square of the difference between two weighted sums:

- The first sum is the total weight of the items chosen with the x_i_0 option: 6*x_0_0 + 5*x_1_0 + 6*x_2_0 + 3*x_3_0 + 6*x_4_0 + 8*x_5_0.

- The second sum is the total weight of the items chosen with the x_i_1 option: 6*x_0_1 + 5*x_1_1 + 6*x_2_1 + 3*x_3_1 + 6*x_4_1 + 8*x_5_1.

In other words, you want to assign each item to one of two groups such that exactly three items are in the first group (the group corresponding to variables x_i_0), and the squared difference between the total weights of the two groups is as small as possible. The constraints ensure that each item is assigned to exactly one group and that the first group contains exactly three items.",0.024619840695148443,"{""variables"": [""x_0_0"", ""x_0_1"", ""x_1_0"", ""x_1_1"", ""x_2_0"", ""x_2_1"", ""x_3_0"", ""x_3_1"", ""x_4_0"", ""x_4_1"", ""x_5_0"", ""x_5_1""], ""constraints"": [{""type"": ""equality"", ""expression"": ""x_0_0 + x_0_1 = 1"", ""penalty"": 10}, {""type"": ""equality"", ""expression"": ""x_1_0 + x_1_1 = 1"", ""penalty"": 10}, {""type"": ""equality"", ""expression"": ""x_2_0 + x_2_1 = 1"", ""penalty"": 10}, {""type"": ""equality"", ""expression"": ""x_3_0 + x_3_1 = 1"", ""penalty"": 10}, {""type"": ""equality"", ""expression"": ""x_4_0 + x_4_1 = 1"", ""penalty"": 10}, {""type"": ""equality"", ""expression"": ""x_5_0 + x_5_1 = 1"", ""penalty"": 10}, {""type"": ""equality"", ""expression"": ""x_0_0 + x_1_0 + x_2_0 + x_3_0 + x_4_0 + x_5_0 = 3"", ""penalty"": 10}], ""objective"": ""minimize: (6*x_0_0 + 5*x_1_0 + 6*x_2_0 + 3*x_3_0 + 6*x_4_0 + 8*x_5_0 - (6*x_0_1 + 5*x_1_1 + 6*x_2_1 + 3*x_3_1 + 6*x_4_1 + 8*x_5_1))^2""}"
91,Team Assignment,"Divide individuals into balanced teams by skill level. People: ['Person0', 'Person1', 'Person2', 'Person3', 'Person4', 'Person5'], Skills: [8, 6, 7, 1, 9, 3].",True,,8.27,12.0,7.0,158,20.58,"This optimization problem involves selecting exactly one option from two choices for each of six items, labeled 0 through 5. For each item i (from 0 to 5), you must choose either option 0 or option 1, but not both.

The constraints are as follows:

1. For each item i, exactly one of the two variables (x_i_0 or x_i_1) must be set to 1, representing the chosen option, while the other is 0.

2. Across all six items, exactly three must have option 0 selected (i.e., the sum of x_0_0 + x_1_0 + ... + x_5_0 equals 3).

The objective is to minimize the square of the difference between the weighted sum of the selected option 0 variables and the weighted sum of the selected option 1 variables. Specifically, each option 0 variable x_i_0 has a positive weight (8, 6, 7, 1, 9, 3 for items 0 to 5 respectively), and each option 1 variable x_i_1 has the corresponding negative weight. The goal is to choose which options to select so that the squared difference between these weighted sums is as small as possible, while satisfying the constraints above.",0.014925373134328358,"{""variables"": [""x_0_0"", ""x_0_1"", ""x_1_0"", ""x_1_1"", ""x_2_0"", ""x_2_1"", ""x_3_0"", ""x_3_1"", ""x_4_0"", ""x_4_1"", ""x_5_0"", ""x_5_1""], ""constraints"": [{""type"": ""equality"", ""expression"": ""x_0_0 + x_0_1 = 1"", ""penalty"": 10}, {""type"": ""equality"", ""expression"": ""x_1_0 + x_1_1 = 1"", ""penalty"": 10}, {""type"": ""equality"", ""expression"": ""x_2_0 + x_2_1 = 1"", ""penalty"": 10}, {""type"": ""equality"", ""expression"": ""x_3_0 + x_3_1 = 1"", ""penalty"": 10}, {""type"": ""equality"", ""expression"": ""x_4_0 + x_4_1 = 1"", ""penalty"": 10}, {""type"": ""equality"", ""expression"": ""x_5_0 + x_5_1 = 1"", ""penalty"": 10}, {""type"": ""equality"", ""expression"": ""x_0_0 + x_1_0 + x_2_0 + x_3_0 + x_4_0 + x_5_0 = 3"", ""penalty"": 10}], ""objective"": ""minimize: (8*x_0_0 + 6*x_1_0 + 7*x_2_0 + 1*x_3_0 + 9*x_4_0 + 3*x_5_0 - 8*x_0_1 - 6*x_1_1 - 7*x_2_1 - 1*x_3_1 - 9*x_4_1 - 3*x_5_1)^2""}"
92,Team Assignment,"Divide individuals into balanced teams by skill level. People: ['Person0', 'Person1', 'Person2', 'Person3', 'Person4', 'Person5'], Skills: [7, 7, 4, 1, 5, 2].",True,,7.49,12.0,7.0,158,20.58,"This optimization problem involves selecting exactly one option from two choices for each of six items, labeled 0 through 5. For each item i, you must choose either option 0 or option 1, but not both.

The constraints are as follows:
- For each item (0 to 5), exactly one of the two variables (x_i_0 or x_i_1) must be set to 1, representing the chosen option, while the other is 0.
- Across all six items, exactly three must have option 0 selected. In other words, the total number of items assigned to option 0 is exactly three.

The objective is to minimize the square of the difference between the weighted sums of the chosen options. Specifically, each option 0 for item i has a positive weight (7, 7, 4, 1, 5, 2 respectively for items 0 through 5), and each option 1 has the corresponding negative weight (-7, -7, -4, -1, -5, -2). The goal is to select options so that the sum of the weights of chosen option 0 variables minus the sum of the weights of chosen option 1 variables is as close to zero as possible, minimizing the square of this difference.

In summary:
- Choose exactly one option (0 or 1) for each of six items.
- Exactly three items must be assigned option 0.
- Minimize the squared difference between the sum of weights of chosen option 0 items and the sum of weights of chosen option 1 items.",0.02308214528173795,"{""variables"": [""x_0_0"", ""x_0_1"", ""x_1_0"", ""x_1_1"", ""x_2_0"", ""x_2_1"", ""x_3_0"", ""x_3_1"", ""x_4_0"", ""x_4_1"", ""x_5_0"", ""x_5_1""], ""constraints"": [{""type"": ""equality"", ""expression"": ""x_0_0 + x_0_1 = 1"", ""penalty"": 10}, {""type"": ""equality"", ""expression"": ""x_1_0 + x_1_1 = 1"", ""penalty"": 10}, {""type"": ""equality"", ""expression"": ""x_2_0 + x_2_1 = 1"", ""penalty"": 10}, {""type"": ""equality"", ""expression"": ""x_3_0 + x_3_1 = 1"", ""penalty"": 10}, {""type"": ""equality"", ""expression"": ""x_4_0 + x_4_1 = 1"", ""penalty"": 10}, {""type"": ""equality"", ""expression"": ""x_5_0 + x_5_1 = 1"", ""penalty"": 10}, {""type"": ""equality"", ""expression"": ""x_0_0 + x_1_0 + x_2_0 + x_3_0 + x_4_0 + x_5_0 = 3"", ""penalty"": 10}], ""objective"": ""minimize: (7*x_0_0 + 7*x_1_0 + 4*x_2_0 + 1*x_3_0 + 5*x_4_0 + 2*x_5_0 - 7*x_0_1 - 7*x_1_1 - 4*x_2_1 - 1*x_3_1 - 5*x_4_1 - 2*x_5_1)^2""}"
